Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18920287,Metasploit Penetration Testing Cookbook,Abhinav Singh,"Singh, Abhinav",,"=""""","=""""",0,3.71,Packt Publishing,Kindle Edition,270,2012,2012,,2019/03/16,currently-reading,currently-reading (#43),currently-reading,,,,1,0
18807782,Spy the Lie: Former CIA Officers Teach You How to Detect Deception,Philip Houston,"Houston, Philip","Michael Floyd, Susan Carnicero, Don Tennant","=""""","=""""",0,3.90,St. Martin's Press,Kindle Edition,274,2012,2012,,2019/03/05,currently-reading,currently-reading (#42),currently-reading,,,,1,0
40672036,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""052553654X""","=""""",0,4.06,Portfolio,Kindle Edition,302,2019,2019,,2019/02/18,currently-reading,currently-reading (#40),currently-reading,,,,1,0
40954217,Breaking And Entering: The Extraordinary Story of a Hacker Called “Alien”,Jeremy N. Smith,"Smith, Jeremy N.",,"=""""","=""""",0,3.78,Mariner Books,Kindle Edition,385,2019,2019,,2019/01/21,currently-reading,currently-reading (#39),currently-reading,,,,1,0
38900866,It Doesn't Have to Be Crazy at Work,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0062874780""","=""9780062874788""",5,4.01,Harper Business,Hardcover,240,2018,2018,2019/01/07,2019/01/07,,,read,I enjoy pretty much anything that Jason and David put out.  Lots of reasonable and practical ideas that most companies seem to have forgotten.,,,1,0
41721428,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,"Goggins, David",,"=""1544512260""","=""""",0,4.33,Lioncrest Publishing,Kindle Edition,366,2018,2018,,2018/12/19,currently-reading,currently-reading (#35),currently-reading,,,,1,0
40734883,Practical Object-Oriented Design: An Agile Primer Using Ruby,Metz Sandi,"Sandi, Metz",,"=""0134445570""","=""9780134445571""",0,4.53,Addison-Wesley Professional,Kindle Edition,288,2018,2012,,2017/04/03,currently-reading,currently-reading (#38),currently-reading,,,,1,0
40209370,"Game Changers: What Leaders, Innovators, and Mavericks Do to Win at Life (Bulletproof Book 4)",Dave Asprey,"Asprey, Dave",,"=""""","=""""",0,4.02,Harper,Kindle Edition,352,2018,2018,,2018/12/20,currently-reading,currently-reading (#37),currently-reading,,,,1,0
22719521,The Docker Book: Containerization is the new virtualization,James Turnbull,"Turnbull, James",,"=""098882020X""","=""""",0,3.92,James Turnbull,Kindle Edition,246,2014,2014,,2018/12/20,currently-reading,currently-reading (#36),currently-reading,,,,1,0
6746355,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",0,4.16,HarperCollins,Kindle Edition,325,2009,2008,,2018/12/14,currently-reading,currently-reading (#34),currently-reading,,,,1,0
39330937,The Laws of Human Nature,Robert Greene,"Greene, Robert",,"=""0698184548""","=""9780698184541""",0,4.37,Penguin Books,Kindle Edition,624,2018,2018,,2018/12/07,currently-reading,currently-reading (#32),currently-reading,,,,1,0
34923859,The Escape Artist (Escape Artist #1),Brad Meltzer,"Meltzer, Brad",,"=""""","=""""",0,3.82,Grand Central Publishing,Kindle Edition,432,2018,2018,,2018/12/07,currently-reading,currently-reading (#33),currently-reading,,,,1,0
36693795,Hyperfocus: How to Manage Your Attention in a World of Distraction,Chris   Bailey,"Bailey, Chris",,"=""""","=""""",0,3.89,Penguin Books,Kindle Edition,252,2018,2018,,2018/11/10,currently-reading,currently-reading (#31),currently-reading,,,,1,0
38794160,"Red War (Mitch Rapp, #17)",Kyle Mills,"Mills, Kyle",Vince Flynn,"=""""","=""""",4,4.22,Atria/Emily Bestler Books,Kindle Edition,364,2018,2018,2018/10/23,2018/10/21,,,read,Great book!,,,1,0
35913478,Conquer Habits: 3 Steps to Take Control of Your Habits and Make Strides Every Day,Kyle Richey,"Richey, Kyle",,"=""""","=""""",0,3.83,ConquerApathy.com,Kindle Edition,84,2017,,,2018/10/23,currently-reading,currently-reading (#30),currently-reading,,,,1,0
42041784,"The Systems Thinker: Essential Thinking Skills (The Systems Thinker Series, #1)",Albert Rutherford,"Rutherford, Albert",,"=""""","=""""",0,3.47,ARB Publications,Kindle Edition,338,2018,,,2018/10/21,currently-reading,currently-reading (#29),currently-reading,,,,1,0
19520566,Verbal Judo: The Gentle Art of Persuasion,George J. Thompson,"Thompson, George J.",Jerry B. Jenkins,"=""""","=""""",0,3.84,William Morrow Paperbacks,Kindle Edition,226,2013,1993,,2018/09/19,currently-reading,currently-reading (#27),currently-reading,,,,1,0
39108065,"Valley of Genius: The Uncensored History of Silicon Valley (As Told by the Hackers, Founders, and Freaks Who Made It Boom)",Adam Fisher,"Fisher, Adam",,"=""1455559016""","=""9781455559015""",0,4.09,Twelve,Kindle Edition,642,2018,2018,,2018/08/31,currently-reading,currently-reading (#26),currently-reading,,,,1,0
36990732,Python Tricks: A Buffet of Awesome Python Features,Dan Bader,"Bader, Dan",,"=""177509331X""","=""""",0,4.44,Dan Bader (dbader.org),Kindle Edition,326,2017,2017,,2018/08/28,currently-reading,currently-reading (#25),currently-reading,,,,1,0
32857759,Mastering Modern Web Penetration Testing,Prakhar Prasad,"Prasad, Prakhar",,"=""""","=""""",0,4.10,Packt Publishing,Kindle Edition,444,2016,,,2018/08/16,currently-reading,currently-reading (#24),currently-reading,,,,1,0
34687847,Blockchain Basics: A Non-Technical Introduction in 25 Steps,Daniel  Drescher,"Drescher, Daniel",,"=""""","=""""",0,3.98,Apress,Kindle Edition,250,2017,2017,,2018/08/14,currently-reading,currently-reading (#23),currently-reading,,,,1,0
35260389,Cracking Codes with Python: An Introduction to Building and Breaking Ciphers,Al Sweigart,"Sweigart, Al",,"=""""","=""""",0,4.35,No Starch Press,Kindle Edition,415,2018,2018,,2018/07/30,,,read,"This is the 2nd book I've read from Al Sweigart and I'm yet to be disappointed.  As a python tutorial, it is really well-organized and comprehensive.  As the book goes along, more advanced Python features are discussed and applied to the particular topic of cryptography that goes along with it.  It is a very captivating and effective way to not only learn python, but also learn some about cryptography.  <br/><br/>The strongest part of the book is how the python language is taught with clear and concise examples, each building upon the previous.  The introduction to cryptography is really effective at keeping the reader engaged and learning by applying the python lessens to various cryptographic topics.<br/><br/>I highly recommend this book.",,,1,0
37752067,"Spymaster (Scot Harvath, #17)",Brad Thor,"Thor, Brad",,"=""""","=""""",0,4.22,Atria/Emily Bestler Books,ebook,337,2018,2018,,2018/07/07,currently-reading,currently-reading (#22),currently-reading,,,,1,0
37952536,"The Art Of Thinking In Systems: Improve Your Logic, Think More Critically, And Use Proven Systems To Solve Your Problems - Strategic Planning For Everyday Life",Steven Schuster,"Schuster, Steven",,"=""""","=""""",0,3.14,,Kindle Edition,118,2018,,,2018/07/01,currently-reading,currently-reading (#21),currently-reading,,,,1,0
24894794,Triggers: Creating Behavior That Lasts--Becoming the Person You Want to Be,Marshall Goldsmith,"Goldsmith, Marshall",Mark Reiter,"=""""","=""""",0,3.92,Crown Business,Kindle Edition,272,2015,2015,,2017/04/03,currently-reading,currently-reading (#20),currently-reading,,,,1,0
31287491,How to Measure Anything in Cybersecurity Risk,Douglas W. Hubbard,"Hubbard, Douglas W.",,"=""""","=""""",0,4.07,Wiley,Kindle Edition,305,2016,2016,,2018/05/25,currently-reading,currently-reading (#19),currently-reading,,,,1,0
32047284,Liminal Thinking: Create the Change You Want by Changing the Way You Think,Dave  Gray,"Gray, Dave",,"=""1933820624""","=""9781933820620""",0,3.94,Two Waves Books,Kindle Edition,184,2016,2016,,2018/05/13,currently-reading,currently-reading (#18),currently-reading,,,,1,0
26796779,Spy Secrets That Can Save Your Life: A Former CIA Officer Reveals Safety and Survival Techniques to Keep You and Your Family Protected,Jason Hanson,"Hanson, Jason",,"=""0698196767""","=""9780698196766""",0,3.64,TarcherPerigee,Kindle Edition,264,2015,2015,,2018/05/10,currently-reading,currently-reading (#17),currently-reading,,,,1,0
25016389,Armada,Ernest Cline,"Cline, Ernest",,"=""""","=""""",0,3.55,Ballantine Books,Kindle Edition,368,2015,2015,,2018/05/05,currently-reading,currently-reading (#16),currently-reading,,,,1,0
31433313,Managing Humans: Biting and Humorous Tales of a Software Engineering Manager,Michael Lopp,"Lopp, Michael",,"=""1484221583""","=""9781484221587""",0,3.93,Apress,Kindle Edition,350,2016,2007,,2018/05/02,currently-reading,currently-reading (#15),currently-reading,,,,1,0
18882594,Theory of Games and Economic Behavior (Princeton Classic Editions),John von Neumann,"Neumann, John von","Oskar Morgenstern, Ariel Rubinstein, Harold William Kuhn","=""""","=""""",0,4.18,Princeton University Press,Kindle Edition,774,2007,1944,,2018/04/04,currently-reading,currently-reading (#14),currently-reading,,,,1,0
32488786,Bayes' Theorem Examples: A Visual Introduction For Beginners,Dan Morris,"Morris, Dan",,"=""""","=""""",0,3.89,Blue Windmill Media,Kindle Edition,197,2016,2016,,2018/04/01,currently-reading,currently-reading (#13),currently-reading,,,,1,0
36120457,The Truth Machine: The Blockchain and the Future of Everything,Michael J. Casey,"Casey, Michael J.",Paul Vigna,"=""""","=""""",0,3.68,St. Martin's Press,Kindle Edition,320,2018,2018,,2018/03/26,currently-reading,currently-reading (#12),currently-reading,,,,1,0
39027080,Data Structures and Algorithms in Ruby,Hemant Jain,"Jain, Hemant",,"=""""","=""""",0,5.00,,Kindle Edition,480,2018,,,2018/03/25,currently-reading,currently-reading (#11),currently-reading,,,,1,0
23021226,Seven Concurrency Models in Seven Weeks: When Threads Unravel (The Pragmatic Programmers),Paul   Butcher,"Butcher, Paul",,"=""""","=""""",0,3.81,Pragmatic Bookshelf,Kindle Edition,296,2014,2014,,2018/03/19,currently-reading,currently-reading (#10),currently-reading,,,,1,0
39073369,"Ruby Data Processing: Using Map, Reduce, and Select",Jay Godse,"Godse, Jay",,"=""148423474X""","=""9781484234747""",0,3.25,Apress,Kindle Edition,118,2018,,,2018/03/07,currently-reading,currently-reading (#8),currently-reading,,,,1,0
36146637,Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,Annie Duke,"Duke, Annie",,"=""0735216363""","=""""",0,3.83,Portfolio,Kindle Edition,288,2018,2018,,2018/02/26,currently-reading,currently-reading (#7),currently-reading,,,,1,0
21036155,The Decision Book: 50 Models for Strategic Thinking,Mikael Krogerus,"Krogerus, Mikael","Roman Tschäppeler, Philip Earnhart, Jenny Piening","=""""","=""""",0,3.61,W. W. Norton & Company,Kindle Edition,141,2012,2011,,2018/02/26,currently-reading,currently-reading (#6),currently-reading,,,,1,0
30102872,OAuth 2 in Action,Justin Richer,"Richer, Justin",Antonio Sanso,"=""161729327X""","=""9781617293276""",0,4.33,Manning,Paperback,360,2017,,,2018/01/07,currently-reading,currently-reading (#4),currently-reading,,,,1,0
34885438,"Unfuck Your Brain: Using Science to Get Over Anxiety, Depression, Anger, Freak-Outs, and Triggers",Faith G. Harper,"Harper, Faith G.",,"=""""","=""""",0,3.32,Microcosm Publishing,Kindle Edition,196,2010,2017,,2018/01/03,to-read,to-read (#50),to-read,,,,0,0
31706504,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,Eric Barker,"Barker, Eric",,"=""0062416170""","=""9780062416179""",0,4.11,HarperOne,ebook,224,2017,2017,,2018/01/03,to-read,to-read (#49),to-read,,,,0,0
25677935,A Spy's Guide to Thinking,John  Braddock,"Braddock, John",,"=""""","=""""",0,3.55,,Kindle Edition,51,2015,2015,,2018/01/03,to-read,to-read (#48),to-read,,,,0,0
25584888,Risk Centric Threat Modeling: Process for Attack Simulation and Threat Analysis,Tony UcedaVelez,"UcedaVelez, Tony",Marco M. Morana,"=""""","=""""",0,1.00,Wiley,Kindle Edition,675,2015,2015,,2018/01/01,currently-reading,currently-reading (#3),currently-reading,,,,1,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",0,3.69,Crown,Hardcover,305,2017,2017,,2018/01/01,to-read,to-read (#47),to-read,,,,0,0
71984,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden from the Soviet Invasion to September 10, 2001",Steve Coll,"Coll, Steve",,"=""0143034669""","=""9780143034667""",0,4.31,Penguin Books (London),Paperback,712,2004,2004,,2018/01/01,to-read,to-read (#46),to-read,,,,0,0
11722970,Service-Oriented Design with Ruby and Rails (Addison-Wesley Professional Ruby Series),Paul Dix,"Dix, Paul",,"=""6612739118""","=""9786612739118""",0,3.65,,Kindle Edition,448,,2010,,2017/04/03,to-read,to-read (#45),to-read,,,,0,0
30064878,Learning iOS Penetration Testing,Swaroop Yermalkar,"Yermalkar, Swaroop",,"=""1785886797""","=""9781785886799""",0,5.00,Packt Publishing,Kindle Edition,206,2016,,,2017/03/19,to-read,to-read (#44),to-read,,,,0,0
40745,Mindset: The New Psychology of Success,Carol S. Dweck,"Dweck, Carol S.",,"=""""","=""""",0,4.10,Random House,Hardcover,276,2006,2006,,2016/01/23,to-read,to-read (#43),to-read,,,,0,0
24931007,The Ruby Way: Solutions and Techniques in Ruby Programming,Hal Fulton,"Fulton, Hal",André Arko,"=""""","=""""",0,3.91,Addison-Wesley Professional,Kindle Edition,817,2015,2001,,2017/03/16,to-read,to-read (#42),to-read,,,,0,0
29342132,Ruby on Rails 5.0 for Autodidacts: Learn Ruby 2.3 and Rails 5.0,Stefan Wintermeyer,"Wintermeyer, Stefan",,"=""""","=""""",0,3.67,,Kindle Edition,296,2016,,,2017/03/19,to-read,to-read (#41),to-read,,,,0,0
25813921,"Grit: Passion, Perseverance, and the Science of Success",Angela Duckworth,"Duckworth, Angela",,"=""1442397144""","=""9781442397149""",0,4.08,Simon & Schuster Audio,Audiobook,9,2016,2016,,2016/07/22,to-read,to-read (#40),to-read,,,,0,0
33593833,The Snark Handbook: A Reference Guide to Verbal Sparring (Snark Series),Lawrence Dorfman,"Dorfman, Lawrence",,"=""""","=""""",0,3.51,Skyhorse,Kindle Edition,124,2015,2009,,2017/01/08,to-read,to-read (#39),to-read,,,,0,0
23848190,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Jocko Willink,"Willink, Jocko",Leif Babin,"=""1250067057""","=""9781250067050""",0,4.26,St. Martin's Press,Hardcover,320,2015,2015,,2016/08/14,to-read,to-read (#38),to-read,,,,0,0
33014375,"New World Ronin: Strategies for Artists, Entrepreneurs, Rebels, Warriors and Outcasts",Victor Pride,"Pride, Victor",,"=""0996467068""","=""9780996467063""",0,3.94,"Victor Pride, LLC",Kindle Edition,180,2016,,,2017/01/08,to-read,to-read (#37),to-read,,,,0,0
33780690,"Fast Focus: A Quick-Start Guide To Mastering Your Attention, Ignoring Distractions, And Getting More Done In Less Time! (Improve Your Focus and Mental Discipline Book 1)",Damon Zahariades,"Zahariades, Damon",,"=""""","=""""",0,3.69,,Kindle Edition,166,2017,,,2017/02/21,to-read,to-read (#36),to-read,,,,0,0
33652369,Extreme You: Step Up. Stand Out. Kick Ass. Repeat.,Sarah Robb O'Hagan,"O'Hagan, Sarah Robb",,"=""""","=""""",0,3.62,Harper Business,Kindle Edition,324,2017,,,2017/06/16,to-read,to-read (#35),to-read,,,,0,0
36265193,Serious Cryptography: A Practical Introduction to Modern Encryption,Jean-Philippe Aumasson,"Aumasson, Jean-Philippe",,"=""1593278829""","=""""",0,4.29,No Starch Press,Kindle Edition,312,2017,,,2017/12/30,currently-reading,currently-reading (#1),currently-reading,,,,1,0
11263022,The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws,Dafydd Stuttard,"Stuttard, Dafydd",Marcus Pinto,"=""1118026470""","=""9781118026472""",0,4.23,Wiley,Paperback,912,2011,2007,,2011/12/14,to-read,to-read (#31),to-read,,,,0,0
31680780,"Fearless Social Confidence: Strategies to Conquer Insecurity, Eliminate Anxiety, and Handle Any Situation - How to Live and Speak Freely!",Patrick King,"King, Patrick",,"=""""","=""""",0,3.77,Plain Key Media,Kindle Edition,149,2016,,,2017/03/16,to-read,to-read (#34),to-read,,,,0,0
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",0,4.02,William Morrow Books,Hardcover,181,2013,2013,,2017/03/16,to-read,to-read (#33),to-read,,,,0,0
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,"=""1400064163""","=""9781400064168""",0,4.38,Random House,Hardcover,475,2010,2010,,2014/12/08,,,read,,,,1,0
11553604,The Tangled Web: A Guide to Securing Modern Web Applications,Michal Zalewski,"Zalewski, Michal",,"=""1593273886""","=""9781593273880""",0,4.05,No Starch Press,Paperback,320,2011,2011,,2011/12/14,to-read,to-read (#32),to-read,,,,0,0
17674992,"Grow a Pair: How to Stop Being a Victim and Take Back Your Life, Your Business, and Your Sanity",Larry Winget,"Winget, Larry",,"=""159240846X""","=""9781592408467""",0,3.82,Avery,Hardcover,176,2013,2013,,2014/04/22,to-read,to-read (#30),to-read,,,,0,0
14891842,Guesstimation 2.0: Solving Today's Problems on the Back of a Napkin,Lawrence Weinstein,"Weinstein, Lawrence",Patricia Edwards,"=""069115080X""","=""9780691150802""",0,3.73,Princeton University Press,Paperback,384,2012,2008,,2012/11/19,to-read,to-read (#17),to-read,,,,0,0
17333440,"Pastrix: The Cranky, Beautiful Faith of a Sinner & Saint",Nadia Bolz-Weber,"Bolz-Weber, Nadia",,"=""1455527084""","=""9781455527083""",4,4.32,Jericho Books,Hardcover,204,2013,2013,2014/04/22,2013/11/12,,,read,,,,1,0
17316682,Remote: Office Not Required,David Heinemeier Hansson,"Hansson, David Heinemeier","Jason Fried, Rebecca Lowman","=""0804148996""","=""9780804148993""",4,3.80,Random House Audio,Audiobook,256,2013,2013,,2014/01/02,,,read,Great book on remote working.  I think it should be required reading for management of every company.  Does a great job of refuting many of the common excuses for not allowing remote workers.,,,1,0
17888952,The First Phone Call from Heaven,Mitch Albom,"Albom, Mitch",,"=""0062294377""","=""9780062294371""",0,3.78,Harper,Hardcover,323,2013,2013,,2014/01/02,to-read,to-read (#29),to-read,,,,0,0
18656827,"Hatching Twitter: A True Story of Money, Power, Friendship, and Betrayal",Nick Bilton,"Bilton, Nick",,"=""1591846013""","=""9781591846017""",4,4.04,Portfolio Hardcover,Hardcover,299,2013,2013,2013/12/21,2013/12/19,,,read,Very interesting book about the dynamics of the people that started Twitter.  Kind of depressing the way things turned out.,,,1,0
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""0307352145""","=""9780307352149""",0,4.08,"Crown Publishing Group/Random House, Inc.",Hardcover,333,2012,2012,,2013/11/12,to-read,to-read (#28),to-read,,,,0,0
17290786,"No Better Time: The Brief, Remarkable Life of Danny Lewin, the Genius Who Transformed the Internet",Molly Knight Raskin,"Raskin, Molly Knight",,"=""0306821664""","=""9780306821660""",4,4.20,Da Capo Press,Hardcover,264,2013,2013,2013/09/14,2013/09/14,,,read,Great story about Danny Lewin and the beginnings of Akamai.,,,1,0
88941,A Thousand Years of Nonlinear History,Manuel DeLanda,"DeLanda, Manuel",,"=""0942299329""","=""9780942299328""",0,4.18,Zone Books,Paperback,333,2000,1997,,2013/07/18,to-read,to-read (#27),to-read,,,,0,0
18070400,Breaking the Time Barrier: How to Unlock Your True Earning Potential,Mike McDerment,"McDerment, Mike",Donald Cowper,"=""""","=""9780992035600""",0,4.30,Freshbooks,ebook,70,2013,2013,,2013/06/14,to-read,to-read (#26),to-read,,,,0,0
13660853,Network Forensics: Tracking Hackers through Cyberspace,Sherri Davidoff,"Davidoff, Sherri",Jonathan Ham,"=""0132564718""","=""9780132564717""",0,4.31,Pearson,Hardcover,576,2012,2012,,2012/08/10,to-read,to-read (#25),to-read,,,,0,0
13722291,Operation Desolation: The Case of the Anonymous Bank Defacement,Mark E. Russinovich,"Russinovich, Mark E.",,"=""""","=""""",0,3.82,Thomas Dunne Books,ebook,67,2012,2012,,2012/08/10,to-read,to-read (#24),to-read,,,,0,0
17455541,"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",Phil Robertson,"Robertson, Phil",Mark Schlabach,"=""""","=""""",5,4.07,Howard Books,Kindle Edition,224,2013,2013,2013/05/23,2013/05/20,,,read,"Excellent book!  I was a big fan of the Robertson clan before, but this book takes it to a new level.",,,1,0
13587153,Physics in Mind: A Quantum View of the Brain,Werner R. Loewenstein,"Loewenstein, Werner R.",,"=""0465029841""","=""9780465029846""",0,3.69,Basic Books,Hardcover,352,2013,2013,,2013/04/06,to-read,to-read (#23),to-read,,,,0,0
13035774,This Will Make You Smarter: New Scientific Concepts to Improve Your Thinking,John Brockman,"Brockman, John",,"=""0062109391""","=""9780062109392""",0,3.79,Harper Perennial,Paperback,399,2012,2012,,2013/04/06,to-read,to-read (#22),to-read,,,,0,0
96159,Keep Your Brain Alive: 83 Neurobic Exercises to Help Prevent Memory Loss and Increase Mental Fitness,Lawrence C. Katz,"Katz, Lawrence C.",Manning Rubin,"=""0761110526""","=""9780761110521""",0,3.41,Workman Publishing Company,Paperback,148,1998,1998,,2013/04/06,to-read,to-read (#21),to-read,,,,0,0
1813510,"Soul Identity (Soul Identity, #1)",Dennis Batchelder,"Batchelder, Dennis",,"=""0979805600""","=""9780979805608""",3,3.47,Netleaves,Paperback,268,2007,2007,2013/01/15,2013/01/10,,,read,An interesting idea for sure.,,,1,0
12671833,Carly's Voice: Breaking Through Autism,Arthur Fleischmann,"Fleischmann, Arthur",Carly Fleischmann,"=""1439194149""","=""9781439194140""",0,4.31,Touchstone,Hardcover,391,2012,2012,,2013/01/10,to-read,to-read (#20),to-read,,,,0,0
13356649,"The Joy of X: A Guided Tour of Math, from One to Infinity",Steven H. Strogatz,"Strogatz, Steven H.",,"=""0547517653""","=""9780547517650""",0,4.05,Houghton Mifflin Harcourt,Hardcover,316,2012,2012,,2012/11/19,to-read,to-read (#19),to-read,,,,0,0
13707544,Mathletics: A Scientist Explains 100 Amazing Things About the World of Sports,John D. Barrow,"Barrow, John D.",,"=""0393063410""","=""9780393063417""",0,2.93,W. W. Norton & Company,Hardcover,298,2012,2012,,2012/11/19,to-read,to-read (#18),to-read,,,,0,0
13573622,"The Last Man (Mitch Rapp, #13)",Vince Flynn,"Flynn, Vince",,"=""141659521X""","=""9781416595212""",4,4.37,Emily Bestler Books/Atria Books,Hardcover,448,2012,2012,2012/11/17,2012/11/17,,,read,Another great Mitch Rapp book!,,,1,0
10587120,Killing Lincoln: The Shocking Assassination that Changed America Forever,Bill O'Reilly,"O'Reilly, Bill",Martin Dugard,"=""0805093079""","=""9780805093070""",4,4.05,Henry Holt and Co.,Hardcover,324,2011,2011,,2012/11/07,,,read,A fascinating read about the assassination of Lincoln.  O'Reilly really has a way of making history come alive.,,,1,0
13236353,The Amateur: Barack Obama in the White House,Edward Klein,"Klein, Edward",,"=""1596987855""","=""9781596987852""",4,3.80,Regnery,Hardcover,256,2012,2012,2012/09/06,2012/09/06,,,read,,,,1,0
13542606,Kill Decision,Daniel Suarez,"Suarez, Daniel",,"=""0525952616""","=""9780525952619""",4,3.97,Dutton,Hardcover,400,2012,2012,2012/08/05,2012/07/30,,,read,<br/>      <br/>  Another excellent book by Daniel Suarez!,,,1,0
12065788,The Resolution for Men,Stephen Kendrick,"Kendrick, Stephen","Alex Kendrick, Randy Alcorn","=""1433671220""","=""9781433671227""",0,4.36,B&H Books,Paperback,257,2011,2011,,2011/12/14,to-read,to-read (#16),to-read,,,,0,0
13117308,"Black List (Scot Harvath, #11)",Brad Thor,"Thor, Brad",,"=""1439192987""","=""9781439192986""",4,4.24,Atria/Emily Bestler Books,Hardcover,371,2012,2012,2012/07/27,2012/07/26,,,read,Yet another excellent read by Brad Thor.  Particularly like the use of current technology in a realistic way.,,,1,0
10816297,"Kill Shot (Mitch Rapp, #2)",Vince Flynn,"Flynn, Vince",,"=""1416595201""","=""9781416595205""",0,4.32,Emily Bestler Atria Simon & Schuster,Hardcover,385,2012,2012,2012/07/10,2012/02/20,,,read,,,,1,0
13540705,Seal of God,Chad  Williams,"Williams, Chad","David     Thomas, Greg Laurie","=""1414368747""","=""9781414368740""",4,4.05,Tyndale House Publishers,Paperback,304,2012,2012,2012/07/10,2012/07/10,,,read,Another great book written by and about a Navy SEAL (himself).  I really enjoyed the story on his path to become a SEAL and then his transformation once he found Christ and how that effected his relationship with teammates and his goals.,,,1,0
12878300,Fearless: The Undaunted Courage and Ultimate Sacrifice of Navy SEAL Team SIX Operator Adam Brown,Eric Blehm,"Blehm, Eric",,"=""0307730697""","=""9780307730695""",5,4.56,WaterBrook,Hardcover,257,2012,2012,,2012/06/01,,,read,Another great book about a true hero.,,,1,0
13515711,Service: A Navy SEAL at War,Marcus Luttrell,"Luttrell, Marcus",James D. Hornfischer,"=""0316185361""","=""9780316185363""",4,4.30,"Little, Brown and Company",Hardcover,384,2012,2011,,2012/06/01,,,read,Another great book by Marcus Luttrell!,,,1,0
7889113,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0857380516""","=""9780857380517""",4,4.24,MacLehose Press,Paperback,743,2010,2007,2012/02/14,2012/02/01,,,read,,,,1,0
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",5,4.25,Alfred A. Knopf,Hardcover,503,2009,2006,2012/01/31,2012/01/25,,,read,Great book!  Moved much quicker than the first.,,,1,0
8099187,Decision Points,George W. Bush,"Bush, George W.",,"=""0307590615""","=""9780307590619""",0,3.80,Crown Publishers,Hardcover,497,2010,2010,,2012/01/18,to-read,to-read (#15),to-read,,,,0,0
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",0,4.16,Simon & Schuster,Hardcover,630,2011,2011,,2012/01/18,to-read,to-read (#14),to-read,,,,0,0
11887020,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Chris Kyle,"Kyle, Chris","Scott McEwen, Jim DeFelice","=""0062107062""","=""9780062107060""",4,4.03,HarperCollins,Paperback,502,2012,2012,2012/01/18,2012/01/12,,,read,Great book!  Most SEAL books focus a lot on the training and his didn't.  I really appreciated his experience of war as well as the perspective of his wife.,,,1,0
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0670069019""","=""9780670069019""",4,4.17,Viking Canada,Hardcover,480,2008,2005,2012/01/12,2012/01/03,,,read,,,,1,0
8000940,Seven Deadliest Web Application Attacks,Mike Shema,"Shema, Mike",,"=""1597495433""","=""9781597495431""",0,3.65,Syngress,Paperback,192,2010,2010,2011/05/04,2010/06/02,to-read,to-read (#13),to-read,,,,1,0
7841446,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",Steven Levy,"Levy, Steven",,"=""1416596585""","=""9781416596585""",0,3.83,Simon & Schuster,Hardcover,432,2011,2011,,2011/08/29,to-read,to-read (#12),to-read,,,,0,0
7926807,Windows System Programming (Addison-Wesley Microsoft Technology Series),Johnson M. Hart,"Hart, Johnson M.",,"=""0321657748""","=""9780321657749""",0,3.88,Addison-Wesley Professional,Hardcover,609,2010,1997,,2011/05/06,to-read,to-read (#11),to-read,,,,0,0
11156963,It's So Easy: And Other Lies,Duff McKagan,"McKagan, Duff",,"=""145160663X""","=""9781451606638""",4,4.23,Touchstone,Hardcover,366,2011,2011,2011/11/14,2011/11/14,,,read,,,,1,0
